Time,energy
2020-10-01 00:00:00,0.0
2020-10-01 01:00:00,0.0
2020-10-01 02:00:00,0.0
2020-10-01 03:00:00,0.0
2020-10-01 04:00:00,0.0
2020-10-01 05:00:00,0.0
2020-10-01 06:00:00,0.0
2020-10-01 07:00:00,10.0
2020-10-01 08:00:00,0.0
2020-10-01 09:00:00,50.0
2020-10-01 10:00:00,400.0
2020-10-01 11:00:00,940.0
2020-10-01 12:00:00,620.0
2020-10-01 13:00:00,300.0
2020-10-01 14:00:00,1480.0
2020-10-01 15:00:00,1690.0
2020-10-01 16:00:00,2100.0
2020-10-01 17:00:00,1340.0
2020-10-01 18:00:00,1360.0
2020-10-01 19:00:00,1000.0
2020-10-01 20:00:00,2560.0
2020-10-01 21:00:00,3770.0
2020-10-01 22:00:00,2920.0
2020-10-01 23:00:00,2530.0
2020-10-02 00:00:00,1740.0
2020-10-02 01:00:00,2160.0
2020-10-02 02:00:00,2530.0
2020-10-02 03:00:00,1610.0
2020-10-02 04:00:00,1590.0
2020-10-02 05:00:00,1440.0
2020-10-02 06:00:00,1450.0
2020-10-02 07:00:00,1080.0
2020-10-02 08:00:00,530.0
2020-10-02 09:00:00,540.0
2020-10-02 10:00:00,510.0
2020-10-02 11:00:00,740.0
2020-10-02 12:00:00,1540.0
2020-10-02 13:00:00,3570.0
2020-10-02 14:00:00,2990.0
2020-10-02 15:00:00,4190.0
2020-10-02 16:00:00,2850.0
2020-10-02 17:00:00,1780.0
2020-10-02 18:00:00,1700.0
2020-10-02 19:00:00,1370.0
2020-10-02 20:00:00,1640.0
2020-10-02 21:00:00,2890.0
2020-10-02 22:00:00,2070.0
2020-10-02 23:00:00,2800.0
2020-10-03 00:00:00,2370.0
2020-10-03 01:00:00,3670.0
2020-10-03 02:00:00,2610.0
2020-10-03 03:00:00,640.0
2020-10-03 04:00:00,60.0
2020-10-03 05:00:00,590.0
2020-10-03 06:00:00,160.0
2020-10-03 07:00:00,70.0
2020-10-03 08:00:00,10.0
2020-10-03 09:00:00,80.0
2020-10-03 10:00:00,470.0
2020-10-03 11:00:00,960.0
2020-10-03 12:00:00,1290.0
2020-10-03 13:00:00,990.0
2020-10-03 14:00:00,1280.0
2020-10-03 15:00:00,1570.0
2020-10-03 16:00:00,1280.0
2020-10-03 17:00:00,990.0
2020-10-03 18:00:00,1510.0
2020-10-03 19:00:00,4700.0
2020-10-03 20:00:00,3322.11
2020-10-03 21:00:00,3760.0
2020-10-03 22:00:00,1840.0
2020-10-03 23:00:00,2900.0
2020-10-04 00:00:00,4250.0
2020-10-04 01:00:00,2760.0
2020-10-04 02:00:00,1420.0
2020-10-04 03:00:00,1000.0
2020-10-04 04:00:00,1110.0
2020-10-04 05:00:00,1740.0
2020-10-04 06:00:00,1220.0
2020-10-04 07:00:00,660.0
2020-10-04 08:00:00,410.0
2020-10-04 09:00:00,300.0
2020-10-04 10:00:00,150.0
2020-10-04 11:00:00,570.0
2020-10-04 12:00:00,740.0
2020-10-04 13:00:00,1290.0
2020-10-04 14:00:00,1440.0
2020-10-04 15:00:00,1540.0
2020-10-04 16:00:00,1260.0
2020-10-04 17:00:00,1270.0
2020-10-04 18:00:00,2150.0
2020-10-04 19:00:00,4270.0
2020-10-04 20:00:00,2890.0
2020-10-04 21:00:00,2670.0
2020-10-04 22:00:00,2330.0
2020-10-04 23:00:00,1240.0
2020-10-05 00:00:00,3080.0
2020-10-05 01:00:00,3312.04
2020-10-05 02:00:00,2720.0
2020-10-05 03:00:00,3120.0
2020-10-05 04:00:00,2510.0
2020-10-05 05:00:00,550.0
2020-10-05 06:00:00,470.0
2020-10-05 07:00:00,320.0
2020-10-05 08:00:00,200.0
2020-10-05 09:00:00,790.0
2020-10-05 10:00:00,570.0
2020-10-05 11:00:00,190.0
2020-10-05 12:00:00,860.0
2020-10-05 13:00:00,690.0
2020-10-05 14:00:00,820.0
2020-10-05 15:00:00,1080.0
2020-10-05 16:00:00,690.0
2020-10-05 17:00:00,420.0
2020-10-05 18:00:00,50.0
2020-10-05 19:00:00,170.0
2020-10-05 20:00:00,220.0
2020-10-05 21:00:00,190.0
2020-10-05 22:00:00,1260.0
2020-10-05 23:00:00,1930.0
2020-10-06 00:00:00,2030.0
2020-10-06 01:00:00,2520.0
2020-10-06 02:00:00,2590.0
2020-10-06 03:00:00,1710.0
2020-10-06 04:00:00,1000.0
2020-10-06 05:00:00,2060.0
2020-10-06 06:00:00,3180.0
2020-10-06 07:00:00,1724.5
2020-10-06 08:00:00,1823.45
2020-10-06 09:00:00,1270.0
2020-10-06 10:00:00,120.0
2020-10-06 11:00:00,0.0
2020-10-06 12:00:00,250.0
2020-10-06 13:00:00,840.0
2020-10-06 14:00:00,1810.0
2020-10-06 15:00:00,2410.0
2020-10-06 16:00:00,970.0
2020-10-06 17:00:00,960.0
2020-10-06 18:00:00,1740.0
2020-10-06 19:00:00,1570.0
2020-10-06 20:00:00,990.0
2020-10-06 21:00:00,1670.0
2020-10-06 22:00:00,1710.0
2020-10-06 23:00:00,1440.0
2020-10-07 00:00:00,2040.0
2020-10-07 01:00:00,1520.0
2020-10-07 02:00:00,950.0
2020-10-07 03:00:00,960.0
2020-10-07 04:00:00,1140.0
2020-10-07 05:00:00,480.0
2020-10-07 06:00:00,30.0
2020-10-07 07:00:00,0.0
2020-10-07 08:00:00,0.0
2020-10-07 09:00:00,0.0
2020-10-07 10:00:00,30.0
2020-10-07 11:00:00,130.0
2020-10-07 12:00:00,510.0
2020-10-07 13:00:00,850.0
2020-10-07 14:00:00,2820.0
2020-10-07 15:00:00,4020.0
2020-10-07 16:00:00,2340.0
2020-10-07 17:00:00,1590.0
2020-10-07 18:00:00,590.0
2020-10-07 19:00:00,950.0
2020-10-07 20:00:00,2050.0
2020-10-07 21:00:00,1650.0
2020-10-07 22:00:00,790.0
2020-10-07 23:00:00,810.0
2020-10-08 00:00:00,480.0
2020-10-08 01:00:00,1930.0
2020-10-08 02:00:00,500.0
2020-10-08 03:00:00,320.0
2020-10-08 04:00:00,910.0
2020-10-08 05:00:00,2311.02
2020-10-08 06:00:00,4570.0
2020-10-08 07:00:00,1461.19
2020-10-08 08:00:00,2050.0
2020-10-08 09:00:00,650.0
2020-10-08 10:00:00,70.0
2020-10-08 11:00:00,80.0
2020-10-08 12:00:00,190.0
2020-10-08 13:00:00,200.0
2020-10-08 14:00:00,210.0
2020-10-08 15:00:00,310.0
2020-10-08 16:00:00,1614.13
2020-10-08 17:00:00,3350.0
2020-10-08 18:00:00,4180.0
2020-10-08 19:00:00,2260.0
2020-10-08 20:00:00,4120.0
2020-10-08 21:00:00,1980.0
2020-10-08 22:00:00,870.0
2020-10-08 23:00:00,1380.0
2020-10-09 00:00:00,1840.0
2020-10-09 01:00:00,1630.0
2020-10-09 02:00:00,1370.0
2020-10-09 03:00:00,2090.0
2020-10-09 04:00:00,350.0
2020-10-09 05:00:00,120.0
2020-10-09 06:00:00,20.0
2020-10-09 07:00:00,20.0
2020-10-09 08:00:00,80.0
2020-10-09 09:00:00,0.0
2020-10-09 10:00:00,0.0
2020-10-09 11:00:00,0.0
2020-10-09 12:00:00,0.0
2020-10-09 13:00:00,0.0
2020-10-09 14:00:00,10.0
2020-10-09 15:00:00,0.0
2020-10-09 16:00:00,0.0
2020-10-09 17:00:00,60.0
2020-10-09 18:00:00,30.0
2020-10-09 19:00:00,0.0
2020-10-09 20:00:00,10.0
2020-10-09 21:00:00,450.0
2020-10-09 22:00:00,1600.0
2020-10-09 23:00:00,2710.0
2020-10-10 00:00:00,2830.0
2020-10-10 01:00:00,3710.0
2020-10-10 02:00:00,2770.0
2020-10-10 03:00:00,720.0
2020-10-10 04:00:00,100.0
2020-10-10 05:00:00,20.0
2020-10-10 06:00:00,440.0
2020-10-10 07:00:00,150.0
2020-10-10 08:00:00,0.0
2020-10-10 09:00:00,0.0
2020-10-10 10:00:00,0.0
2020-10-10 11:00:00,0.0
2020-10-10 12:00:00,0.0
2020-10-10 13:00:00,0.0
2020-10-10 14:00:00,0.0
2020-10-10 15:00:00,350.0
2020-10-10 16:00:00,270.0
